0		0	2
1		0	2
2		0	
7		0	2
8		0	2
10		0	2
13		0	2
14		0	2
15		0	
16		0	2
17		0	2
19		0	2
21		0	
22		0	2
25		0	2
26		0	2
27		0	2
28		0	2
30		0	
31		0	2
34		0	2
35		0	2
36		0	2
37		0	2
39		0	
40		0	2
42		0	
43		0	2
44		0	2
45		0	2
46		0	
48		0	2
51		0	2
52		0	2
53		0	2
54		0	
56		0	2
57		0	2
60		0	2
61		0	
62		0	
66		0	
67		0	2
68		0	2
69		0	
71		0	2
73		0	2
75		0	2
77		0	2
79		0	
80		0	
81		0	
82		0	2
83		0	2
85		0	
86		0	2
88		0	2
90		0	
95		0	2
96		0	
97		0	2
98		0	2
100		0	
101		0	2
104		0	2
105		0	2
108		0	
111		0	2
112		0	2
113		0	2
117		0	2
118		0	2
119		0	2
120		0	
121		0	2
122		0	2
123		0	2
125		0	2
126		0	
127		0	2
129		0	2
131		0	
133		0	2
136		0	2
138		0	2
139		0	2
140		0	2
141		0	2
142		0	2
148		0	2
152		0	2
154		0	2
155		0	2
157		0	2
160		0	2
161		0	2
162		0	2
163		0	
165		0	
166		0	2
169		0	2
170		0	2
171		0	2
172		0	
173		0	2
174		0	2
176		0	
178		0	2
179		0	
180		0	2
181		0	2
184		0	2
185		0	
188		0	2
190		0	2
191		0	2
192		0	2
193		0	
195		0	2
196		0	2
197		0	
198		0	
199		0	2
200		0	2
202		0	
203		0	2
204		0	2
207		0	2
208		0	2
209		0	2
210		0	2
211		0	2
212		0	2
213		0	2
216		0	2
217		0	2
219		0	2
220		0	2
221		0	2
223		0	2
224		0	
229		0	2
231		0	
233		0	2
234		0	2
235		0	
236		0	2
237		0	2
238		0	
239		0	2
240		0	2
241		0	
242		0	2
243		0	
244		0	2
245		0	2
246		0	
247		0	2
248		0	2
252		0	2
253		0	2
255		0	
256		0	2
257		0	2
259		0	2
260		0	2
263		0	2
264		0	2
265		0	
266		0	2
269		0	2
270		0	2
271		0	
272		0	
273		0	2
276		0	
277		0	
278		0	2
280		0	2
282		0	2
284		0	2
285		0	
286		0	
288		0	2
290		0	2
291		0	2
292		0	
293		0	
295		0	
296		0	2
297		0	
298		0	2
299		0	
300		0	2
303		0	2
304		0	2
305		0	
306		0	2
307		0	2
308		0	2
310		0	2
311		0	
312		0	2
316		0	2
317		0	2
318		0	2
319		0	2
320		0	
321		0	2
322		0	2
323		0	2
324		0	2
325		0	2
326		0	
327		0	2
328		0	2
329		0	
330		0	
333		0	2
334		0	
335		0	
336		0	
337		0	
338		0	2
339		0	
340		0	2
341		0	
343		0	
345		0	
346		0	2
347		0	
348		0	
350		0	2
353		0	2
354		0	2
355		0	
356		0	
357		0	2
361		0	2
363		0	
364		0	2
365		0	
367		0	2
371		0	
372		0	
373		0	
375		0	
377		0	
378		0	2
380		0	2
381		0	
382		0	
383		0	2
384		0	
385		0	2
386		0	2
387		0	2
389		0	2
391		0	2
393		0	
395		0	
396		0	
398		0	2
400		0	2
401		0	2
402		0	2
403		0	2
404		0	2
405		0	2
406		0	2
409		0	2
412		0	2
413		0	
414		0	
416		0	2
417		0	2
418		0	2
419		0	2
422		0	2
423		0	
426		0	
428		0	
429		0	2
430		0	2
432		0	
433		0	
434		0	2
435		0	
436		0	
437		0	2
438		0	2
439		0	2
441		0	2
442		0	2
443		0	
444		0	2
445		0	
